param,value
-1.083,-0.9785241126891269
-1.0815,-0.9780655189219805
-1.08,-0.9775862068965501
-1.0785,-0.9770847401568284
-1.077,-0.9765595463137996
-1.0755,-0.9760089005765155
-1.074,-0.9754309068293542
-1.0725,-0.9748234758180853
-1.071,-0.9741842999158601
-1.0695,-0.9735108238268209
-1.068,-0.9728002104432463
-1.0665,-0.972049300894383
-1.065,-0.9712545676004896
-1.0635,-0.9704120588604308
-1.062,-0.9695173331362273
-1.0605,-0.9685653807280867
-1.059,-0.9675505299239593
-1.0575,-0.9664663339105651
-1.056,-0.9653054336820821
-1.0545,-0.9640593907852447
-1.053,-0.96271848186317
-1.0514999999999999,-0.9612714444156021
-1.05,-0.9597051597051606
-1.0485,-0.9580042539015478
-1.047,-0.9561505917635081
-1.0455,-0.9541226274916607
-1.044,-0.9518945634266918
-1.0425,-0.9494352467894162
-1.041,-0.9467067040929579
-1.0395,-0.9436621663616627
-1.038,-0.9402433660753552
-1.0365,-0.9363767719764148
-1.035,-0.9319682407020446
-1.0335,-0.9268952500786412
-1.032,-0.9209953343701429
-1.0305,-0.9140483623472109
-1.029,-0.9057484612704678
-1.0275,-0.8956577677709922
-1.026,-0.8831266224401464
-1.0245,-0.8671478959888448
-1.023,-0.8460719041278182
-1.0215,-0.8169967183433254
-1.02,-0.7743016759776568
-1.0185,-0.7054896954221946
-1.017,-0.5760378349973558
-1.0155,-0.24264913104748073
-1.014,0.38992408557627856
-1.0125,-0.43209876543209325
-1.0110000000000001,-0.643344861221949
-1.0095,-0.7401480619403075
-1.008,-0.7956857956857912
-1.0065,-0.8317082887756467
-1.005,-0.8569645086498957
-1.0035,-0.8756536175890988
-1.002,-0.8900422914263653
-1.0005,-0.9014616966517619
-0.999,-0.9107449824749395
-0.9975,-0.9184402592762652
-0.996,-0.9249228917475327
-0.9945,-0.9304585828473796
-0.993,-0.9352406947084551
-0.9915,-0.9394132992599663
-0.99,-0.9430859430859427
-0.9885,-0.9463434049069426
-0.987,-0.9492523209337349
-0.9855,-0.9518657914992391
-0.984,-0.9542266519010724
-0.9825,-0.9563698385188837
-0.981,-0.9583241292982845
-0.9795,-0.9601134434520632
-0.978,-0.9617578253388273
-0.9765,-0.9632741985683164
-0.975,-0.9646769505924412
-0.9735,-0.9659783906322084
-0.972,-0.9671891118432002
-0.9705,-0.9683182802959941
-0.9690000000000001,-0.9693738674630421
-0.9675,-0.9703628386902412
-0.966,-0.9712913070778771
-0.9645,-0.9721646599575627
-0.9630000000000001,-0.9729876634948161
-0.9615,-0.9737645497072518
-0.96,-0.9744990892531872
-0.9585,-0.9751946526333126
-0.9570000000000001,-0.9758542619016788
-0.9555,-0.9764806345598159
-0.954,-0.9770762209786605
-0.9525,-0.9776432364349396
-0.9510000000000001,-0.9781836886451185
-0.9495,-0.9786994015181941
-0.948,-0.9791920357196257
-0.9465,-0.9796631065349181
-0.9450000000000001,-0.9801139994376715
-0.9435,-0.980545983699065
-0.942,-0.980960224320323
-0.9405,-0.981357792524382
-0.9390000000000001,-0.9817396750057674
-0.9375,-0.9821067821067822
-0.936,-0.9824599550626935
-0.9345000000000001,-0.9827999724372775
-0.933,-0.983127555852329
-0.9315,-0.983443375099917
-0.93,-0.9837480527135694
-0.9285000000000001,-0.9840421680640631
-0.927,-0.9843262610364847
-0.9255,-0.9846008353377035
-0.924,-0.9848663614768671
-0.9225000000000001,-0.9851232794560042
-0.921,-0.9853720012031354
-0.9195,-0.9856129127761759
-0.918,-0.9858463763624162
-0.9165000000000001,-0.986072732095394
-0.915,-0.986292299708309
-0.9135,-0.9865053800408674
-0.912,-0.9867122564145329
-0.9105000000000001,-0.9869131958893532
-0.909,-0.9871084504141293
-0.9075,-0.9872982578803238
-0.906,-0.9874828430889667
-0.9045000000000001,-0.987662418638849
-0.903,-0.9878371857433664
-0.9015,-0.9880073349825996
-0.9,-0.9881730469965773
