param,value
0.2,-0.9983001869794322
0.2015,-0.9982822473701207
0.203,-0.9982639250571169
0.20450000000000002,-0.9982452076621252
0.20600000000000002,-0.9982260822672088
0.20750000000000002,-0.9982065353850569
0.20900000000000002,-0.9981865529272662
0.21050000000000002,-0.9981661201704775
0.21200000000000002,-0.9981452217201956
0.21350000000000002,-0.998123841472109
0.21500000000000002,-0.9981019625707019
0.21650000000000003,-0.998079567364936
0.21800000000000003,-0.9980566373607581
0.2195,-0.9980331531701637
0.221,-0.9980090944565226
0.2225,-0.9979844398758415
0.224,-0.9979591670136083
0.2255,-0.9979332523168242
0.227,-0.9979066710207909
0.2285,-0.997879397070175
0.23,-0.9978514030338189
0.2315,-0.9978226600127157
0.233,-0.9977931375404959
0.23450000000000001,-0.9977628034757086
0.23600000000000002,-0.9977316238850932
0.23750000000000002,-0.9976995629169543
0.23900000000000002,-0.9976665826636426
0.24050000000000002,-0.9976326430120357
0.24200000000000002,-0.9975977014807768
0.24350000000000002,-0.9975617130428845
0.245,-0.9975246299321748
0.2465,-0.9974864014317457
0.248,-0.9974469736425559
0.2495,-0.9974062892298754
0.251,-0.9973642871451013
0.2525,-0.9973209023200986
0.254,-0.9972760653308491
0.2555,-0.99722970202675
0.257,-0.9971817331213997
0.2585,-0.99713207374012
0.26,-0.9970806329187832
0.2615,-0.9970273130477175
0.263,-0.9969720092535397
0.2645,-0.9969146087106767
0.266,-0.9968549898730674
0.2675,-0.9967930216150344
0.269,-0.9967285622685458
0.2705,-0.9966614585419922
0.272,-0.9965915443031071
0.2735,-0.9965186392056927
0.275,-0.9964425471362505
0.2765,-0.9963630544523487
0.278,-0.9962799279794057
0.2795,-0.9961929127263314
0.281,-0.9961017292728945
0.28250000000000003,-0.9960060707724259
0.28400000000000003,-0.9959055995021209
0.28550000000000003,-0.9957999428792231
0.28700000000000003,-0.9956886888440513
0.2885,-0.9955713804892738
0.29000000000000004,-0.9954475097878539
0.2915,-0.9953165102381086
0.29300000000000004,-0.9951777482013001
0.2945,-0.9950305126523148
0.29600000000000004,-0.9948740029935822
0.2975,-0.994707314491373
0.29900000000000004,-0.9945294207750717
0.3005,-0.9943391526843738
0.30200000000000005,-0.9941351725432238
0.3035,-0.9939159426638436
0.305,-0.993679686512451
0.3065,-0.9934243404613483
0.308,-0.9931474933530685
0.3095,-0.9928463101267634
0.311,-0.9925174343778995
0.3125,-0.9921568627450981
0.314,-0.991759781139787
0.3155,-0.9913203485748012
0.317,-0.9908314079289984
0.3185,-0.9902840931172515
0.32,-0.9896672866294689
0.3215,-0.988966856436736
0.323,-0.9881645599583393
0.3245,-0.9872364323275642
0.326,-0.9861503517810648
0.3275,-0.9848622464426279
0.329,-0.9833099672875358
0.3305,-0.9814029606486647
0.332,-0.9790039472579155
0.3335,-0.9758943207019574
0.335,-0.9717034521788341
0.3365,-0.9657487327031099
0.338,-0.9566198160680199
0.3395,-0.9408563993375914
0.341,-0.9070977331846888
0.3425,-0.7835497835497784
0.34400000000000003,-0.6038034865293366
0.34550000000000003,-0.8846331333640994
0.347,-0.9324871725627865
0.34850000000000003,-0.952280969650697
0.35,-0.9630996309963098
0.35150000000000003,-0.9699193839489834
0.353,-0.9746115568193358
0.35450000000000004,-0.9780374242291137
0.356,-0.9806486570167969
0.35750000000000004,-0.9827049463853338
0.359,-0.9843662059908699
0.36050000000000004,-0.9857362925771667
0.362,-0.9868855898861669
0.36350000000000005,-0.9878634885188602
0.365,-0.9887056697537836
0.36650000000000005,-0.989438553504288
0.368,-0.9900821200460189
0.36950000000000005,-0.9906517593388925
0.371,-0.9911595176632837
0.37250000000000005,-0.9916149589132986
0.374,-0.9920257727026252
0.37550000000000006,-0.9923982120594764
0.377,-0.9927374139383551
0.3785,-0.9930476375872521
0.38,-0.9933324443259102
0.3815,-0.9935948348748431
0.383,-0.9938373554859862
0.3845,-0.9940621808422203
0.386,-0.9942711794495749
0.3875,-0.9944659656889873
0.389,-0.9946479415983387
0.3905,-0.9948183306734097
0.392,-0.9949782054114858
0.3935,-0.9951285099086108
0.395,-0.9952700785166966
0.3965,-0.995403651339376
0.398,-0.9955298871743523
0.3995,-0.9956493743800359
0.401,-0.9957626400447466
0.4025,-0.9958701577599736
0.404,-0.9959723542394999
0.4055,-0.9960696149794834
0.40700000000000003,-0.996162289117787
0.4085,-0.99625069362168
0.41000000000000003,-0.9963351169097706
0.4115,-0.9964158219953836
0.41300000000000003,-0.9964930492235611
0.4145,-0.9965670186616865
0.41600000000000004,-0.9966379321938165
0.4175,-0.9967059753606957
0.41900000000000004,-0.99677131898077
0.4205,-0.9968341205820153
0.42200000000000004,-0.9968945256698508
0.4235,-0.9969526688526189
0.42500000000000004,-0.9970086748429554
0.4265,-0.9970626593507302
0.42800000000000005,-0.9971147298810115
0.4295,-0.9971649864486353
0.43100000000000005,-0.9972135222193739
0.4325,-0.9972604240863514
0.43400000000000005,-0.9973057731892102
0.4355,-0.9973496453825522
0.43700000000000006,-0.9973921116593472
0.4385,-0.9974332385342766
0.44,-0.9974730883913681
0.4415,-0.9975117197997432
0.443,-0.9975491878008372
0.4445,-0.997585544170055
0.446,-0.9976208376554783
0.4475,-0.9976551141959387
0.449,-0.9976884171205075
0.4505,-0.9977207873312243
0.452,-0.997752263470685
0.4535,-0.9977828820759319
0.455,-0.9978126777199352
0.4565,-0.9978416831418186
0.458,-0.9978699293668578
0.4595,-0.9978974458171788
0.461,-0.9979242604139855
0.4625,-0.9979503996720639
0.464,-0.9979758887872335
0.4655,-0.9980007517173543
0.467,-0.9980250112574358
0.4685,-0.9980486891093436
0.47000000000000003,-0.9980718059465504
0.47150000000000003,-0.9980943814743389
0.47300000000000003,-0.9981164344858243
0.47450000000000003,-0.9981379829141312
0.47600000000000003,-0.99815904388103
0.47750000000000004,-0.998179633742309
0.47900000000000004,-0.9981997681301351
0.48050000000000004,-0.9982194619926357
0.48200000000000004,-0.9982387296309082
0.48350000000000004,-0.9982575847336544
0.48500000000000004,-0.9982760404096128
